headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.subject.0topic|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8geographic|metadata.mods.subject.8topic|metadata.mods.subject.9geographic|metadata.mods.subject.9topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2019-11-19T04:01:56Z|webster_1059|webster|image|dct|0012_002333_000281_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1059|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1059/datastream/TN/view|preview|creator|text|Herbert M. Webster|#72: Group at Major Campbell's prior to Grandfather Mtn. climb|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Cabins|    |Structures|    |Grandfather Mountain|Grandfather Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Group at Major Campbell's prior to Grandfather Mtn. climb|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1223|webster|image|dct|0012_002333_000451_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1223|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1223/datastream/TN/view|preview|creator|text|Herbert M. Webster|#219: Whaley boy who smoked logs from wrecked Cabin to go in the Cabin in the Brier|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Smoky Mountains Hiking Club Cabin|    |Greenbrier Cove|Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Whaley boy who smoked logs from wrecked Cabin to go in the Cabin in the Brier|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1341|webster|image|dct|0012_002333_000577_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1341|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1341/datastream/TN/view|preview|creator|text|Herbert M. Webster|#321: Yellow creek mts. in the middle background, showing Yellow Creek Valley. Dark masses in foreground all leads to Hangover|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Yellow Creek Mountain|    |Little Tennessee River|Yellow Creek Mountain|    |Little Tennessee River|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Yellow creek mts. in the middle background, showing Yellow Creek Valley. Dark masses in foreground all leads to Hangover|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1113|webster|image|dct|0012_002333_000325_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1113|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1113/datastream/TN/view|preview|creator|text|Herbert M. Webster|#111: Frozen Head. 1st hike with the club|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Structures|    |Cabins|    |Frozen Head|Frozen Head|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Frozen Head. 1st hike with the club|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1153|webster|image|dct|0012_002333_000370_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1153|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1153/datastream/TN/view|preview|creator|text|Herbert M. Webster|#150: Tom [Brightwell] & his shirt full of apples. Vacation Camp at Greenbrier|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Greenbrier Cove|    |Tom Brightwell|Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Tom [Brightwell] & his shirt full of apples. Vacation Camp at Greenbrier|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1466|webster|image|dct|0012_002333_000720_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1466|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1466/datastream/TN/view|preview|creator|text|Herbert M. Webster|#440: Leconte trip. Descending wire Cable at Alum Cave. [Departed by] Bear Pen Hollow - return by Alum Cave|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 March 25|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Hiking|    |Alum Cave Trail|    |Alum Cave Bluff|Alum Cave Bluff|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Leconte trip. Descending wire Cable at Alum Cave. [Departed by] Bear Pen Hollow - return by Alum Cave|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1296|webster|image|dct|0012_002333_000531_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1296|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1296/datastream/TN/view|preview|creator|text|Herbert M. Webster|#278: Leconte from Mt. Kephart|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1936 November 29|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Mount Le Conte|    |Mount Kephart|Mount Le Conte|    |Mount Kephart|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Leconte from Mt. Kephart|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1142|webster|image|dct|0012_002333_000357_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1142|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1142/datastream/TN/view|preview|creator|text|Herbert M. Webster|#139: Tub Mill on Ramsey Prong. Greenbrier. Rare - mill gone|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Gristmills|    |Ramsay Prong|    |Greenbrier Cove|Ramsay Prong|    |Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |Tub Mill on Ramsey Prong. Greenbrier. Rare - mill gone|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1415|webster|image|dct|0012_002333_000657_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1415|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1415/datastream/TN/view|preview|creator|text|Herbert M. Webster|#397: Group at Newfound Gap gathering for hike (note construction shed)|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Hiking|    |Appalachian Trail|    |Newfound Gap|    |Newfound Gap Road/U.S. 441|Newfound Gap|    |Newfound Gap Road/U.S. 441|    |    |    |    |    |    |    |    |    |    |Group at Newfound Gap gathering for hike (note construction shed)|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1176|webster|image|dct|0012_002333_000396_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1176|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1176/datastream/TN/view|preview|creator|text|Herbert M. Webster|#173: Porters Crick|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Porters Creek|    |Greenbrier Cove|Porters Creek|    |Greenbrier Cove|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Porters Crick|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1064|webster|image|dct|0012_002333_000236_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1064|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1064/datastream/TN/view|preview|creator|text|Herbert M. Webster|#34: Odd tree formation on State Line near Laurel Top|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Appalachian Trail|    |Laurel Top|Laurel Top|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Odd tree formation on State Line near Laurel Top|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1500|webster|image|dct|0012_002333_000756_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1500|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1500/datastream/TN/view|preview|creator|text|Herbert M. Webster|#470: Chestnut Hunters on Thunderhead|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1928 October|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Observation towers|    |Appalachian Trail|    |Thunderhead Mountain|Thunderhead Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Chestnut Hunters on Thunderhead|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
